nohup: ignoring input
Starting Power Logger...
2026-02-07 12:53:35.601231: 5196
2026-02-07 12:53:36.602372: 5206
2026-02-07 12:53:37.603491: 5232
2026-02-07 12:53:38.604663: 5196
2026-02-07 12:53:39.605231: 5232
2026-02-07 12:53:40.606430: 5232
2026-02-07 12:53:41.607625: 5232
2026-02-07 12:53:42.608753: 5232
2026-02-07 12:53:43.609233: 5232
2026-02-07 12:53:44.610355: 5196
2026-02-07 12:53:45.611543: 5170
2026-02-07 12:53:46.612731: 5232
2026-02-07 12:53:47.613300: 5241
2026-02-07 12:53:48.614436: 5232
2026-02-07 12:53:49.615563: 5232
2026-02-07 12:53:50.616413: 5241
2026-02-07 12:53:51.617242: 5232
2026-02-07 12:53:52.618365: 5232
2026-02-07 12:53:53.619554: 5268
2026-02-07 12:53:54.620691: 5241
2026-02-07 12:53:55.621234: 5232
2026-02-07 12:53:56.622356: 5241
2026-02-07 12:53:57.623520: 5232
2026-02-07 12:53:58.624661: 5196
2026-02-07 12:53:59.625249: 5232
2026-02-07 12:54:00.626426: 5232
2026-02-07 12:54:01.627558: 5232
2026-02-07 12:54:02.628686: 5232
2026-02-07 12:54:03.629234: 5232
2026-02-07 12:54:04.630359: 5170
2026-02-07 12:54:05.631486: 5232
2026-02-07 12:54:06.632662: 5232
2026-02-07 12:54:07.633311: 5232
2026-02-07 12:54:08.634458: 5241
2026-02-07 12:54:09.635652: 5232
2026-02-07 12:54:10.636811: 5232
2026-02-07 12:54:11.637242: 5241
2026-02-07 12:54:12.638364: 5268
2026-02-07 12:54:13.639556: 5206
2026-02-07 12:54:14.640749: 5241
2026-02-07 12:54:15.641306: 5241
2026-02-07 12:54:16.642437: 5232
2026-02-07 12:54:17.643572: 5232
2026-02-07 12:54:18.644703: 5206
2026-02-07 12:54:19.645306: 5232
2026-02-07 12:54:20.646470: 5232
2026-02-07 12:54:21.647612: 5196
2026-02-07 12:54:22.648738: 5241
2026-02-07 12:54:23.649242: 5232
2026-02-07 12:54:24.650427: 5206
2026-02-07 12:54:25.651597: 5232
2026-02-07 12:54:26.652740: 5232
2026-02-07 12:54:27.653282: 5232
2026-02-07 12:54:28.654411: 5268
2026-02-07 12:54:29.655533: 5196
2026-02-07 12:54:30.656656: 5241
2026-02-07 12:54:31.657235: 5232
2026-02-07 12:54:32.658358: 5232
2026-02-07 12:54:33.659483: 5241
2026-02-07 12:54:34.660659: 5241
2026-02-07 12:54:35.661244: 5232
2026-02-07 12:54:36.662379: 5232
2026-02-07 12:54:37.663526: 5241
2026-02-07 12:54:38.664661: 5232
2026-02-07 12:54:39.665264: 5232
2026-02-07 12:54:40.666377: 5232
2026-02-07 12:54:41.667502: 5143
2026-02-07 12:54:42.668627: 5232
2026-02-07 12:54:43.669239: 5241
2026-02-07 12:54:44.670432: 5241
2026-02-07 12:54:45.671552: 5206
2026-02-07 12:54:46.672686: 5241
2026-02-07 12:54:47.673240: 5232
2026-02-07 12:54:48.674366: 5232
2026-02-07 12:54:49.675490: 5232
2026-02-07 12:54:50.676614: 5232
2026-02-07 12:54:51.677279: 5232
2026-02-07 12:54:52.678415: 5268
2026-02-07 12:54:53.679539: 5232
2026-02-07 12:54:54.680739: 5232
2026-02-07 12:54:55.681260: 5232
2026-02-07 12:54:56.682406: 5232
2026-02-07 12:54:57.683530: 5232
2026-02-07 12:54:58.684661: 5206
2026-02-07 12:54:59.685237: 5241
2026-02-07 12:55:00.686419: 5206
2026-02-07 12:55:01.687612: 5268
2026-02-07 12:55:02.688735: 5232
2026-02-07 12:55:03.689304: 5232
2026-02-07 12:55:04.690437: 5196
2026-02-07 12:55:05.691563: 5232
2026-02-07 12:55:06.692691: 5268
2026-02-07 12:55:07.693239: 5232
2026-02-07 12:55:08.694365: 5241
2026-02-07 12:55:09.695561: 5134
2026-02-07 12:55:10.696747: 5241
2026-02-07 12:55:11.697240: 5232
2026-02-07 12:55:12.698366: 5206
2026-02-07 12:55:13.699560: 5232
2026-02-07 12:55:14.700773: 5232
2026-02-07 12:55:15.701310: 5232
2026-02-07 12:55:16.702444: 5232
2026-02-07 12:55:17.703574: 5232
2026-02-07 12:55:18.704704: 5241
2026-02-07 12:55:19.705238: 5206
2026-02-07 12:55:20.706358: 5241
2026-02-07 12:55:21.707522: 5232
2026-02-07 12:55:22.708716: 5232
2026-02-07 12:55:23.709302: 5277
2026-02-07 12:55:24.710466: 5232
2026-02-07 12:55:25.711600: 5277
2026-02-07 12:55:26.712737: 5268
2026-02-07 12:55:27.713232: 5241
2026-02-07 12:55:28.714427: 5206
2026-02-07 12:55:29.715577: 5241
2026-02-07 12:55:30.716705: 5232
2026-02-07 12:55:31.717246: 5241
2026-02-07 12:55:32.718380: 5206
2026-02-07 12:55:33.719542: 5241
2026-02-07 12:55:34.720670: 5196
2026-02-07 12:55:35.721293: 5241
2026-02-07 12:55:36.722398: 5268
2026-02-07 12:55:37.723509: 5206
2026-02-07 12:55:38.724668: 5232
2026-02-07 12:55:39.725287: 5241
2026-02-07 12:55:40.726397: 5232
2026-02-07 12:55:41.727550: 5232
2026-02-07 12:55:42.728721: 5232
2026-02-07 12:55:43.729220: 5232
2026-02-07 12:55:44.730330: 5196
2026-02-07 12:55:45.731438: 5232
2026-02-07 12:55:46.732549: 5232
2026-02-07 12:55:47.733237: 5232
2026-02-07 12:55:48.734385: 5232
2026-02-07 12:55:49.735495: 5232
2026-02-07 12:55:50.736674: 5241
2026-02-07 12:55:51.737224: 5241
2026-02-07 12:55:52.738426: 5241
2026-02-07 12:55:53.739537: 5241
2026-02-07 12:55:54.740644: 5206
2026-02-07 12:55:55.741223: 5232
2026-02-07 12:55:56.742371: 5206
2026-02-07 12:55:57.743524: 5241
2026-02-07 12:55:58.744635: 5268
2026-02-07 12:55:59.745222: 5232
2026-02-07 12:56:00.746334: 5268
2026-02-07 12:56:01.747443: 5232
2026-02-07 12:56:02.748558: 5232
2026-02-07 12:56:03.749264: 5232
2026-02-07 12:56:04.750372: 5232
2026-02-07 12:56:05.751484: 5170
2026-02-07 12:56:06.752610: 5232
2026-02-07 12:56:07.753278: 5232
2026-02-07 12:56:08.754384: 5232
2026-02-07 12:56:09.755498: 5241
2026-02-07 12:56:10.756649: 5232
2026-02-07 12:56:11.757263: 5268
2026-02-07 12:56:12.758379: 5241
2026-02-07 12:56:13.759486: 5241
2026-02-07 12:56:14.760632: 5232
2026-02-07 12:56:15.761220: 5241
2026-02-07 12:56:16.762348: 5241
2026-02-07 12:56:17.763457: 5196
2026-02-07 12:56:18.764641: 5232
2026-02-07 12:56:19.765225: 5232
2026-02-07 12:56:20.766404: 5232
2026-02-07 12:56:21.767523: 5232
2026-02-07 12:56:22.768701: 5232
2026-02-07 12:56:23.769219: 5241
2026-02-07 12:56:24.770331: 5143
2026-02-07 12:56:25.771442: 5241
2026-02-07 12:56:26.772554: 5268
2026-02-07 12:56:27.773230: 5232
2026-02-07 12:56:28.774344: 5232
2026-02-07 12:56:29.775455: 5232
2026-02-07 12:56:30.776576: 5277
2026-02-07 12:56:31.777282: 5232
2026-02-07 12:56:32.778393: 5232
2026-02-07 12:56:33.779516: 5170
2026-02-07 12:56:34.780628: 5241
2026-02-07 12:56:35.781286: 5232
2026-02-07 12:56:36.782400: 5241
2026-02-07 12:56:37.783525: 5232
2026-02-07 12:56:38.784649: 5241
2026-02-07 12:56:39.785228: 5241
2026-02-07 12:56:40.786339: 5232
2026-02-07 12:56:41.787452: 5206
2026-02-07 12:56:42.788565: 5232
2026-02-07 12:56:43.789257: 5241
2026-02-07 12:56:44.790368: 5268
2026-02-07 12:56:45.791482: 5241
2026-02-07 12:56:46.792594: 5232
2026-02-07 12:56:47.793241: 5232
2026-02-07 12:56:48.794353: 5232
2026-02-07 12:56:49.795472: 5232
2026-02-07 12:56:50.796642: 5241
2026-02-07 12:56:51.797232: 5241
2026-02-07 12:56:52.798349: 5170
2026-02-07 12:56:53.799476: 5232
2026-02-07 12:56:54.800603: 5232
2026-02-07 12:56:55.801273: 5232
2026-02-07 12:56:56.802412: 5232
2026-02-07 12:56:57.803537: 5196
2026-02-07 12:56:58.804669: 5232
2026-02-07 12:56:59.805250: 5196
2026-02-07 12:57:00.806354: 5232
2026-02-07 12:57:01.807464: 5206
2026-02-07 12:57:02.808642: 5232
2026-02-07 12:57:03.809234: 5232
2026-02-07 12:57:04.810345: 5232
2026-02-07 12:57:05.811468: 5232
2026-02-07 12:57:06.812602: 5196
2026-02-07 12:57:07.813243: 5232
2026-02-07 12:57:08.814355: 5232
2026-02-07 12:57:09.815478: 5232
2026-02-07 12:57:10.816612: 5241
2026-02-07 12:57:11.817226: 5232
2026-02-07 12:57:12.818335: 5196
2026-02-07 12:57:13.819474: 5232
2026-02-07 12:57:14.820584: 5241
2026-02-07 12:57:15.821224: 5232
2026-02-07 12:57:16.822359: 5232
2026-02-07 12:57:17.823469: 5232
2026-02-07 12:57:18.824588: 5232
2026-02-07 12:57:19.825218: 5232
2026-02-07 12:57:20.826424: 5206
2026-02-07 12:57:21.827546: 5206
2026-02-07 12:57:22.828727: 5232
2026-02-07 12:57:23.829236: 5241
2026-02-07 12:57:24.830350: 5196
2026-02-07 12:57:25.831538: 5232
2026-02-07 12:57:26.832705: 5232
2026-02-07 12:57:27.833228: 5232
2026-02-07 12:57:28.834340: 5232
2026-02-07 12:57:29.835499: 5196
2026-02-07 12:57:30.836649: 5232
2026-02-07 12:57:31.837229: 5232
2026-02-07 12:57:32.838343: 5232
2026-02-07 12:57:33.839462: 5232
2026-02-07 12:57:34.840580: 5241
2026-02-07 12:57:35.841229: 5196
2026-02-07 12:57:36.842368: 5232
2026-02-07 12:57:37.843491: 5232
2026-02-07 12:57:38.844618: 5232
2026-02-07 12:57:39.845226: 5232
2026-02-07 12:57:40.846338: 5232
2026-02-07 12:57:41.847445: 5232
2026-02-07 12:57:42.848623: 5232
2026-02-07 12:57:43.849228: 5232
2026-02-07 12:57:44.850416: 5232
2026-02-07 12:57:45.851529: 5232
2026-02-07 12:57:46.852644: 5232
2026-02-07 12:57:47.853241: 5232
2026-02-07 12:57:48.854349: 5206
2026-02-07 12:57:49.855456: 5232
2026-02-07 12:57:50.856618: 5232
2026-02-07 12:57:51.857316: 5232
2026-02-07 12:57:52.858466: 5232
2026-02-07 12:57:53.859630: 5241
2026-02-07 12:57:54.860813: 5232
2026-02-07 12:57:55.861245: 5268
2026-02-07 12:57:56.862382: 5232
2026-02-07 12:57:57.863495: 5232
2026-02-07 12:57:58.864663: 5232
2026-02-07 12:57:59.865239: 5232
2026-02-07 12:58:00.866350: 5232
2026-02-07 12:58:01.867475: 5232
2026-02-07 12:58:02.868593: 5232
2026-02-07 12:58:03.869274: 5232
2026-02-07 12:58:04.870473: 5232
2026-02-07 12:58:05.871597: 5206
2026-02-07 12:58:06.872726: 5232
2026-02-07 12:58:07.873225: 5170
2026-02-07 12:58:08.874333: 5268
2026-02-07 12:58:09.875437: 5232
2026-02-07 12:58:10.876566: 5232
2026-02-07 12:58:11.877246: 5241
2026-02-07 12:58:12.878376: 5232
2026-02-07 12:58:13.879570: 5232
2026-02-07 12:58:14.880721: 5232
2026-02-07 12:58:15.881278: 5232
2026-02-07 12:58:16.882393: 5170
2026-02-07 12:58:17.883509: 5232
2026-02-07 12:58:18.884645: 5206
2026-02-07 12:58:19.885235: 5232
2026-02-07 12:58:20.886387: 5232
2026-02-07 12:58:21.887532: 5232
2026-02-07 12:58:22.888653: 5232
2026-02-07 12:58:23.889243: 5232
2026-02-07 12:58:24.890364: 5232
2026-02-07 12:58:25.891505: 5196
2026-02-07 12:58:26.892690: 5232
2026-02-07 12:58:27.893235: 5268
2026-02-07 12:58:28.894354: 5232
2026-02-07 12:58:29.895475: 5206
2026-02-07 12:58:30.896603: 5232
2026-02-07 12:58:31.897239: 5241
2026-02-07 12:58:32.898360: 5196
2026-02-07 12:58:33.899497: 5232
2026-02-07 12:58:34.900703: 5232
2026-02-07 12:58:35.901238: 5232
2026-02-07 12:58:36.902360: 5206
2026-02-07 12:58:37.903501: 5232
2026-02-07 12:58:38.904645: 5232
2026-02-07 12:58:39.905255: 5232
2026-02-07 12:58:40.906380: 5196
2026-02-07 12:58:41.907501: 5241
2026-02-07 12:58:42.908625: 5241
2026-02-07 12:58:43.909240: 5241
2026-02-07 12:58:44.910388: 5232
2026-02-07 12:58:45.911538: 5232
2026-02-07 12:58:46.912659: 5232
2026-02-07 12:58:47.913238: 5232
2026-02-07 12:58:48.914404: 5206
2026-02-07 12:58:49.915590: 5232
2026-02-07 12:58:50.916767: 5232
2026-02-07 12:58:51.917240: 5232
2026-02-07 12:58:52.918382: 5232
2026-02-07 12:58:53.919556: 5232
2026-02-07 12:58:54.920739: 5232
2026-02-07 12:58:55.921245: 5241
2026-02-07 12:58:56.922366: 5232
2026-02-07 12:58:57.923497: 5170
2026-02-07 12:58:58.924616: 5241
2026-02-07 12:58:59.925314: 5232
2026-02-07 12:59:00.926429: 5268
2026-02-07 12:59:01.927611: 5241
2026-02-07 12:59:02.928748: 5232
2026-02-07 12:59:03.929244: 5232
2026-02-07 12:59:04.930364: 5268
2026-02-07 12:59:05.931486: 5232
2026-02-07 12:59:06.932640: 5241
2026-02-07 12:59:07.933235: 5232
2026-02-07 12:59:08.934352: 5241
2026-02-07 12:59:09.935464: 5232
2026-02-07 12:59:10.936669: 5268
2026-02-07 12:59:11.937269: 5232
2026-02-07 12:59:12.938418: 5232
2026-02-07 12:59:13.939613: 5232
2026-02-07 12:59:14.940729: 5232
2026-02-07 12:59:15.941233: 5232
2026-02-07 12:59:16.942342: 5206
2026-02-07 12:59:17.943465: 5232
2026-02-07 12:59:18.944644: 5232
2026-02-07 12:59:19.945223: 5232
2026-02-07 12:59:20.946341: 5241
2026-02-07 12:59:21.947451: 5241
2026-02-07 12:59:22.948562: 5232
2026-02-07 12:59:23.949244: 5232
2026-02-07 12:59:24.950367: 5232
2026-02-07 12:59:25.951513: 5170
2026-02-07 12:59:26.952644: 5232
2026-02-07 12:59:27.953284: 5277
2026-02-07 12:59:28.954395: 5241
2026-02-07 12:59:29.955594: 5268
2026-02-07 12:59:30.956732: 5232
2026-02-07 12:59:31.957297: 5232
2026-02-07 12:59:32.958460: 5206
2026-02-07 12:59:33.959576: 5268
2026-02-07 12:59:34.960718: 5241
2026-02-07 12:59:35.961230: 5206
2026-02-07 12:59:36.962351: 5232
2026-02-07 12:59:37.963534: 5268
2026-02-07 12:59:38.964658: 5232
2026-02-07 12:59:39.965222: 5232
2026-02-07 12:59:40.966330: 5241
2026-02-07 12:59:41.967451: 5232
2026-02-07 12:59:42.968567: 5232
2026-02-07 12:59:43.969236: 5241
2026-02-07 12:59:44.970385: 5206
2026-02-07 12:59:45.971495: 5206
2026-02-07 12:59:46.972612: 5232
2026-02-07 12:59:47.973241: 5241
2026-02-07 12:59:48.974349: 5232
2026-02-07 12:59:49.975458: 5232
2026-02-07 12:59:50.976624: 5241
2026-02-07 12:59:51.977225: 5232
2026-02-07 12:59:52.978332: 5241
2026-02-07 12:59:53.979490: 5170
2026-02-07 12:59:54.980617: 5268
2026-02-07 12:59:55.981237: 5268
2026-02-07 12:59:56.982349: 5232
2026-02-07 12:59:57.983467: 5241
2026-02-07 12:59:58.984588: 5232
2026-02-07 12:59:59.985304: 5232
2026-02-07 13:00:00.986427: 5232
2026-02-07 13:00:01.987545: 5232
2026-02-07 13:00:02.988661: 5232
2026-02-07 13:00:03.989225: 5232
2026-02-07 13:00:04.990352: 5206
2026-02-07 13:00:05.991466: 5232
2026-02-07 13:00:06.992588: 5241
2026-02-07 13:00:07.993301: 5241
2026-02-07 13:00:08.994425: 5232
2026-02-07 13:00:09.995548: 5241
2026-02-07 13:00:10.996667: 5232
2026-02-07 13:00:11.997231: 5232
2026-02-07 13:00:12.998341: 5170
2026-02-07 13:00:13.999471: 5232
2026-02-07 13:00:15.000610: 5232
2026-02-07 13:00:16.001307: 5241
2026-02-07 13:00:17.002613: 5241
2026-02-07 13:00:18.003735: 5196
2026-02-07 13:00:19.004853: 5268
2026-02-07 13:00:20.005230: 5232
2026-02-07 13:00:21.006418: 5232
2026-02-07 13:00:22.007541: 5232
2026-02-07 13:00:23.008666: 5232
2026-02-07 13:00:24.009238: 5232
2026-02-07 13:00:25.010392: 5232
2026-02-07 13:00:26.011550: 5268
2026-02-07 13:00:27.012665: 5206
2026-02-07 13:00:28.013278: 5232
2026-02-07 13:00:29.014405: 5268
2026-02-07 13:00:30.015514: 5241
2026-02-07 13:00:31.016624: 5241
2026-02-07 13:00:32.017245: 5232
2026-02-07 13:00:33.018359: 5232
2026-02-07 13:00:34.019467: 5241
2026-02-07 13:00:35.020614: 5241
2026-02-07 13:00:36.021234: 5241
2026-02-07 13:00:37.022344: 5241
2026-02-07 13:00:38.023458: 5196
2026-02-07 13:00:39.024577: 5232
2026-02-07 13:00:40.025232: 5206
2026-02-07 13:00:41.026369: 5179
2026-02-07 13:00:42.027536: 5232
2026-02-07 13:00:43.028685: 5232
2026-02-07 13:00:44.029240: 5196
2026-02-07 13:00:45.030425: 5241
2026-02-07 13:00:46.031549: 5232
2026-02-07 13:00:47.032725: 5232
2026-02-07 13:00:48.033232: 5232
2026-02-07 13:00:49.034344: 5196
2026-02-07 13:00:50.035458: 5232
2026-02-07 13:00:51.036567: 5196
2026-02-07 13:00:52.037241: 5232
2026-02-07 13:00:53.038346: 5232
2026-02-07 13:00:54.039462: 5206
2026-02-07 13:00:55.040575: 5241
2026-02-07 13:00:56.041247: 5232
2026-02-07 13:00:57.042360: 5232
2026-02-07 13:00:58.043467: 5232
2026-02-07 13:00:59.044575: 5232
2026-02-07 13:01:00.045290: 5232
2026-02-07 13:01:01.046405: 5232
2026-02-07 13:01:02.047517: 5232
2026-02-07 13:01:03.048626: 5232
2026-02-07 13:01:04.049251: 5241
2026-02-07 13:01:05.050389: 5268
2026-02-07 13:01:06.051540: 5196
2026-02-07 13:01:07.052653: 5196
2026-02-07 13:01:08.053222: 5232
2026-02-07 13:01:09.054388: 5170
2026-02-07 13:01:10.055582: 5232
2026-02-07 13:01:11.056689: 5241
2026-02-07 13:01:12.057223: 5196
2026-02-07 13:01:13.058334: 5232
2026-02-07 13:01:14.059450: 5232
2026-02-07 13:01:15.060624: 5232
2026-02-07 13:01:16.061234: 5241
2026-02-07 13:01:17.062341: 5232
2026-02-07 13:01:18.063457: 5232
2026-02-07 13:01:19.064577: 5232
2026-02-07 13:01:20.065230: 5241
2026-02-07 13:01:21.066416: 5232
2026-02-07 13:01:22.067538: 5232
2026-02-07 13:01:23.068728: 5232
2026-02-07 13:01:24.069290: 5232
2026-02-07 13:01:25.070394: 5232
2026-02-07 13:01:26.071507: 5232
2026-02-07 13:01:27.072632: 5232
2026-02-07 13:01:28.073235: 5232
2026-02-07 13:01:29.074343: 5241
2026-02-07 13:01:30.075477: 5232
2026-02-07 13:01:31.076678: 5232
2026-02-07 13:01:32.077301: 5232
2026-02-07 13:01:33.078417: 5232
2026-02-07 13:01:34.079531: 5277
2026-02-07 13:01:35.080645: 5232
2026-02-07 13:01:36.081222: 5196
2026-02-07 13:01:37.082334: 5170
2026-02-07 13:01:38.083469: 5232
2026-02-07 13:01:39.084582: 5232
2026-02-07 13:01:40.085238: 5241
2026-02-07 13:01:41.086348: 5241
2026-02-07 13:01:42.087467: 5232
2026-02-07 13:01:43.088585: 5232
2026-02-07 13:01:44.089230: 5232
2026-02-07 13:01:45.090382: 5232
2026-02-07 13:01:46.091504: 5232
2026-02-07 13:01:47.092704: 5196
2026-02-07 13:01:48.093309: 5232
2026-02-07 13:01:49.094428: 5241
2026-02-07 13:01:50.095544: 5232
2026-02-07 13:01:51.096686: 5241
2026-02-07 13:01:52.097290: 5232
2026-02-07 13:01:53.098425: 5232
2026-02-07 13:01:54.099558: 5232
2026-02-07 13:01:55.100701: 5232
2026-02-07 13:01:56.101227: 5232
2026-02-07 13:01:57.102338: 5232
2026-02-07 13:01:58.103520: 5232
2026-02-07 13:01:59.104632: 5196
2026-02-07 13:02:00.105240: 5232
2026-02-07 13:02:01.106367: 5232
2026-02-07 13:02:02.107491: 5232
2026-02-07 13:02:03.108613: 5232
2026-02-07 13:02:04.109223: 5232
2026-02-07 13:02:05.110402: 5206
2026-02-07 13:02:06.111535: 5232
2026-02-07 13:02:07.112764: 5196
2026-02-07 13:02:08.113233: 5232
2026-02-07 13:02:09.114347: 5232
2026-02-07 13:02:10.115468: 5232
2026-02-07 13:02:11.116728: 5232
2026-02-07 13:02:12.117239: 5232
2026-02-07 13:02:13.118351: 5232
2026-02-07 13:02:14.119467: 5232
2026-02-07 13:02:15.120589: 5241
2026-02-07 13:02:16.121232: 5232
2026-02-07 13:02:17.122340: 5196
2026-02-07 13:02:18.123527: 5232
2026-02-07 13:02:19.124719: 5232
2026-02-07 13:02:20.125276: 5232
2026-02-07 13:02:21.126398: 5232
2026-02-07 13:02:22.127580: 5232
2026-02-07 13:02:23.128717: 5232
2026-02-07 13:02:24.129242: 5170
2026-02-07 13:02:25.130387: 5232
2026-02-07 13:02:26.131540: 5241
2026-02-07 13:02:27.132741: 5232
2026-02-07 13:02:28.133232: 5232
2026-02-07 13:02:29.134359: 5232
2026-02-07 13:02:30.135511: 5232
2026-02-07 13:02:31.136643: 5196
2026-02-07 13:02:32.137232: 5232
2026-02-07 13:02:33.138422: 5170
2026-02-07 13:02:34.139532: 5241
2026-02-07 13:02:35.140669: 5206
2026-02-07 13:02:36.141300: 5232
2026-02-07 13:02:37.142477: 5232
2026-02-07 13:02:38.143632: 5241
2026-02-07 13:02:39.144748: 5232
2026-02-07 13:02:40.145235: 5268
2026-02-07 13:02:41.146357: 5196
2026-02-07 13:02:42.147465: 5232
2026-02-07 13:02:43.148607: 5268
2026-02-07 13:02:44.149233: 5268
2026-02-07 13:02:45.150340: 5232
2026-02-07 13:02:46.151456: 5232
2026-02-07 13:02:47.152625: 5232
2026-02-07 13:02:48.153241: 5232
2026-02-07 13:02:49.154419: 5232
2026-02-07 13:02:50.155534: 5232
2026-02-07 13:02:51.156648: 5241
2026-02-07 13:02:52.157282: 5206
2026-02-07 13:02:53.158394: 5241
2026-02-07 13:02:54.159526: 5232
2026-02-07 13:02:55.160648: 5232
2026-02-07 13:02:56.161248: 5268
2026-02-07 13:02:57.162462: 5232
2026-02-07 13:02:58.163621: 5232
2026-02-07 13:02:59.164737: 5232
2026-02-07 13:03:00.165231: 5241
2026-02-07 13:03:01.166344: 5232
2026-02-07 13:03:02.167462: 5232
2026-02-07 13:03:03.168577: 5241
2026-02-07 13:03:04.169239: 5232
2026-02-07 13:03:05.170417: 5232
2026-02-07 13:03:06.171552: 5232
2026-02-07 13:03:07.172718: 5277
2026-02-07 13:03:08.173299: 5241
2026-02-07 13:03:09.174426: 5232
2026-02-07 13:03:10.175620: 5232
2026-02-07 13:03:11.176741: 5206
2026-02-07 13:03:12.177243: 5232
2026-02-07 13:03:13.178351: 5206
2026-02-07 13:03:14.179469: 5206
2026-02-07 13:03:15.180603: 5232
2026-02-07 13:03:16.181262: 5232
2026-02-07 13:03:17.182373: 5232
2026-02-07 13:03:18.183539: 5241
2026-02-07 13:03:19.184666: 5232
2026-02-07 13:03:20.185320: 5232
2026-02-07 13:03:21.186435: 5232
2026-02-07 13:03:22.187589: 5232
2026-02-07 13:03:23.188784: 5232
2026-02-07 13:03:24.189234: 5232
2026-02-07 13:03:25.190344: 5241
2026-02-07 13:03:26.191466: 5232
2026-02-07 13:03:27.192643: 5232
2026-02-07 13:03:28.193292: 5232
2026-02-07 13:03:29.194456: 5232
2026-02-07 13:03:30.195579: 5268
2026-02-07 13:03:31.196703: 5232
2026-02-07 13:03:32.197230: 5232
2026-02-07 13:03:33.198335: 5206
2026-02-07 13:03:34.199457: 5232
2026-02-07 13:03:35.200584: 5241
2026-02-07 13:03:36.201310: 5232
2026-02-07 13:03:37.202445: 5232
2026-02-07 13:03:38.203560: 5232
2026-02-07 13:03:39.204674: 5232
2026-02-07 13:03:40.205233: 5232
2026-02-07 13:03:41.206459: 5232
2026-02-07 13:03:42.207637: 5277
2026-02-07 13:03:43.208833: 5232
2026-02-07 13:03:44.209233: 5232
2026-02-07 13:03:45.210354: 5232
2026-02-07 13:03:46.211483: 5232
2026-02-07 13:03:47.212600: 5241
2026-02-07 13:03:48.213238: 5232
2026-02-07 13:03:49.214479: 5232
2026-02-07 13:03:50.215598: 5232
2026-02-07 13:03:51.216720: 5232
2026-02-07 13:03:52.217253: 5232
2026-02-07 13:03:53.218368: 5232
2026-02-07 13:03:54.219487: 5232
2026-02-07 13:03:55.220636: 5241
2026-02-07 13:03:56.221237: 5241
2026-02-07 13:03:57.222358: 5241
2026-02-07 13:03:58.223543: 5232
2026-02-07 13:03:59.224662: 5232
2026-02-07 13:04:00.225273: 5241
2026-02-07 13:04:01.226419: 5206
2026-02-07 13:04:02.227578: 5206
2026-02-07 13:04:03.228748: 5232
2026-02-07 13:04:04.229232: 5232
2026-02-07 13:04:05.230408: 5206
2026-02-07 13:04:06.231530: 5232
2026-02-07 13:04:07.232653: 5232
2026-02-07 13:04:08.233202: 5232
2026-02-07 13:04:09.250624: 5232
2026-02-07 13:04:10.328156: 5232
2026-02-07 13:04:11.329303: 5232
2026-02-07 13:04:12.330489: 5232
2026-02-07 13:04:13.331634: 5232
2026-02-07 13:04:14.332790: 5232
2026-02-07 13:04:15.333246: 5232
2026-02-07 13:04:16.334430: 5232
2026-02-07 13:04:17.335556: 5241
2026-02-07 13:04:18.336683: 5277
2026-02-07 13:04:19.337296: 5232
2026-02-07 13:04:20.338483: 5232
2026-02-07 13:04:21.339628: 5241
2026-02-07 13:04:22.340771: 5232
2026-02-07 13:04:23.341242: 5232
2026-02-07 13:04:24.342368: 5196
2026-02-07 13:04:25.343506: 5196
2026-02-07 13:04:26.344648: 5232
2026-02-07 13:04:27.345241: 5232
2026-02-07 13:04:28.346365: 5170
2026-02-07 13:04:29.355072: 5232
2026-02-07 13:04:30.356239: 5241
2026-02-07 13:04:31.357240: 5241
2026-02-07 13:04:32.358434: 5232
2026-02-07 13:04:33.359639: 5241
2026-02-07 13:04:34.360783: 5232
2026-02-07 13:04:35.361280: 5206
2026-02-07 13:04:36.362423: 5232
2026-02-07 13:04:37.363552: 5232
2026-02-07 13:04:38.364749: 5232
2026-02-07 13:04:39.365372: 5232
2026-02-07 13:04:40.366664: 5206
